,MAD,Median,Mean,Variance,Std,Kurtosis,Skew,Crest Factor,Impulse Factor,Shape Factor,Anomaly
144,0.239339554,1.12972,1.121219235,0.085423383,0.292272789,-0.475710035,-0.029154199,1.751630685,1.810165163,1.033417135,0
145,0.240831242,1.126548,1.12181427,0.085597297,0.292570157,-0.581063319,-0.04170805,1.708554394,1.76570405,1.033449129,0
146,0.237296551,1.129964,1.123284093,0.083285006,0.288591417,-0.576855119,-0.040994016,1.649018479,1.70257196,1.032475974,0
147,0.238625392,1.12728,1.122246963,0.085187013,0.291868143,-0.534809283,-0.038956322,1.67747665,1.733279807,1.03326613,0
148,0.236613384,1.12972,1.12200241,0.084562885,0.290796983,-0.482870522,-0.032819366,1.698839055,1.754969492,1.033040468,0
149,0.236395083,1.128256,1.122275235,0.083988109,0.28980702,-0.475630862,-0.015535603,1.692921056,1.748455227,1.032803757,0
150,0.236122059,1.130208,1.121963403,0.083245729,0.288523359,-0.521104033,-0.031099081,1.654654559,1.708490665,1.03253616,0
151,0.239505735,1.13216,1.122507132,0.084081911,0.289968811,-0.601536736,-0.050331198,1.65002082,1.704185163,1.03282646,0
152,0.235392792,1.13216,1.122707277,0.0815761,0.2856153,-0.597894809,-0.045254347,1.672346816,1.725614538,1.031852078,0
153,0.234364445,1.129964,1.122884519,0.081040397,0.284675951,-0.591073009,-0.041211494,1.676224021,1.729253514,1.03163628,0
154,0.230708728,1.127768,1.121988909,0.079806094,0.282499724,-0.528298876,-0.026828219,1.646199197,1.697578278,1.031210731,0
155,0.223505972,1.126304,1.122531207,0.075003705,0.273868043,-0.51460255,0.007408371,1.698666964,1.748491256,1.029331407,0
156,0.224512039,1.127524,1.123318449,0.075630297,0.275009631,-0.510388118,-0.002356707,1.679845044,1.72945437,1.029532085,0
157,0.225031476,1.12484,1.122661698,0.074711956,0.273334879,-0.609910063,0.019444482,1.631935885,1.679608383,1.029212237,0
158,0.225492773,1.122888,1.122427816,0.074486678,0.272922476,-0.641610771,0.004658136,1.626902671,1.674306332,1.029137368,0
159,0.225862574,1.123864,1.120942214,0.07556731,0.27489509,-0.568434315,0.020682587,1.657029095,1.706128984,1.029631277,0
160,0.225169618,1.127768,1.121719988,0.075157599,0.274148862,-0.564291599,-0.007319763,1.616897135,1.664486699,1.029432648,0
161,0.227051988,1.12972,1.122386531,0.07732078,0.278066144,-0.476879642,-0.05366436,1.65266587,1.702629127,1.030231917,0
